id;dc_source;dc_title;foi_nrPages;foi_fairiscoreVersions;foi_fairiscore_v2
nl.mnre1025.2e-b.2024.404.doc.1;https://open.overheid.nl/documenten/f1a3ca14-6531-4bca-9132-a57c31558f79/file;Beslisnota bij Kamervragen over het bericht dat zorgverzekeraars overstappers belemmeren waardoor de premie onnodig hoog is;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1130.2e-b.2024.83.doc.1;https://open.overheid.nl/documenten/dpc-e767aacfd55a29a4be63f910f5a5f7bebf0fed16/pdf;bijlage-1-onderliggende-beslisnota-verslag-informele-bijeenkomst-milieuministers-11-12-juli-2024;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1153.2e-b.2024.375.doc.1;https://open.overheid.nl/documenten/42feb22a-a763-4cf0-a808-5d33e34dddf8/file;88003117.Beslisnota bij Kamerbrief Nederlandse positie ten aanzien van het voorstel van de Europese Commissie om de toepassingsd-...-dd9ec68;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.100.doc.1;https://open.overheid.nl/documenten/a9e53e01-5fd0-4edd-8c41-f3105b76bf2c/file;Beslisnota bij Kamerbrief inzake meerjarig financieel overzicht ICT budgetten voor Buitenlandse Zaken 2024-2028;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1013.2e-b.2024.594.doc.1;https://open.overheid.nl/documenten/1583e434-2522-4540-a48e-c4591b27ff6e/file;Beslisnota bij fiche 1 - RA rookvrije ruimten;4.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1171.2e-b.2024.107.doc.1;https://open.overheid.nl/documenten/e42baca7-8b23-4c7f-8328-2f5810aac6c6/file;Beslisnota bij Kamerbrief wijziging Huisvestingswet 2014 inzake afschaffen gemeentelijke taaksteling statushouders en verbod;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1045.2e-b.2024.259.doc.1;https://open.overheid.nl/documenten/350c2c48-9d19-40c7-8c66-5a93a42fde90/file;51339887.Beslisnota Nationaal Hervormingsprogramma 2024;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1153.2e-b.2024.330.doc.1;https://open.overheid.nl/documenten/341017f0-662e-47d1-b41a-6f080f5ef249/file;83275539.Beslisnota bij Kamerbrief Blauwtong_ stand van zaken september 2024;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1013.2e-b.2024.145.doc.1;https://open.overheid.nl/documenten/c3f942d8-2fed-49c3-95a1-fef05c99337b/file;Beslisnota bij Beantwoording vragen over het bericht UNRWA Chief Tells Haaretz We Take Israel_s Claims of Hamas Infiltration Ser-...-d6ff580;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1090.2e-b.2024.641.doc.1;https://open.overheid.nl/documenten/54ed129e-3660-4bfb-81fd-a0cd7811e4dc/file;Beslisnota Verslag Eurogroep en Ecofinraad 4 en 5 november 2024;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1034.2e-b.2024.544.doc.1;https://open.overheid.nl/documenten/d8e660ff-1f57-45f7-900f-96a525f00c6d/file;Beslisnota bij Uitstelbrief antwoorden nadere Kamervragen over uitkomsten Personeelsenqu_te Rijk _PER_ over racisme op de werkvloer;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.234.doc.1;https://open.overheid.nl/documenten/a4b79bce-a148-40e6-882d-18c6876c11c8/file;Beslisnota bij Kamerbrief over Verzoek tranchering eigen risico in medisch-specialistische zorg opnieuw in overweging te nemen;4.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1073.2e-b.2024.128.doc.1;https://open.overheid.nl/documenten/663faba5-2768-4e50-9925-bb5b78b0e814/file;Openbaarmaking Beslisnota - Aanbieding concept jaarverslag Opsporingsdienst Nederlandse Arbeidsinspectie_Geredigeerd;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1090.2e-b.2024.290.doc.1;https://open.overheid.nl/documenten/0005ca53-edbd-4710-8a48-8c2ffd75d770/file;Beslisnota Kamerbrief tegemoetkomingsbeleid MSNP;3.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1034.2e-b.2024.195.doc.1;https://open.overheid.nl/documenten/8c1519b2-2f1b-4edb-b7fd-7984bf7af94e/file;Beslisnota bij Kamerbrief met kabinetsreactie op het adviesrapport _De uitvoering aan zet_;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1034.2e-b.2024.501.doc.1;https://open.overheid.nl/documenten/344b4fb7-b668-4e87-85aa-6e4d96e23af9/file;Beslisnota bij Uitstelbrief antwoorden Kamervragen over instabiliteit en corruptie in Caribisch deel Koninkrijk;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.604.doc.1;https://open.overheid.nl/documenten/bbd0869c-3cf9-4ba6-9ffd-238cbcad9aaf/file;Beslisnota Schriftelijk overleg over de Miljoenennota 2025 van de Eerste Kamer;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1025.2e-b.2024.271.doc.1;https://open.overheid.nl/documenten/8537d682-3762-4a74-9a9c-f824043ae8d7/file;Beslisnota bij Kamerbrief over Stand van zaken Co-Med;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1045.2e-b.2024.469.doc.1;https://open.overheid.nl/documenten/0203f6bb-2896-43c1-91e0-ae6ee599cd80/file;52323127.TK Beslisnota - Verslag informele Visserijraad 24-25 maart 2024 en Landbouw- en Visserijraad 26 maart 2024;1.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1153.2e-b.2024.500.doc.1;https://open.overheid.nl/documenten/29b8a356-7cf9-466a-a670-567cf2b56354/file;95622077.Beslisnota bij Vijfde tussentijdse evaluatie Nederlands aalbeheerplan beslisnota;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.775.doc.1;https://open.overheid.nl/documenten/27aef8cb-fa29-4d79-92f6-9a334cf1f06d/file;Beslisnota bij Kamerbrief inzake uitstel beantwoording vragen over het bericht Ondanks weren vissersschepen Nederlandse vishandel spekt Russische oorlogskas;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1153.2e-b.2024.194.doc.1;https://open.overheid.nl/documenten/0dd833c2-34ed-4a41-bb0d-2ff70ae1ea56/file;53136294.Beslisnota Beantwoording schriftelijke vragen over de visserij en ETS-2;1.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1013.2e-b.2024.730.doc.1;https://open.overheid.nl/documenten/f721f5e6-7f01-4c18-8523-73b84c3d3312/file;Beslisnota bij Beantwoording vragen over Turkije;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1045.2e-b.2024.301.doc.1;https://open.overheid.nl/documenten/f522f2c4-ed44-4527-811b-c9c2c4d023ce/file;58954326.Beslisnota beantwoording EK vragen 2040 en ICMS;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1153.2e-b.2024.268.doc.1;https://open.overheid.nl/documenten/6dd40972-2340-4217-8a75-5a5d019097d0/file;59176295.Beslisnota Beantwoording Kamervragen over het sluiten van de nachtspoedhulp van het Evidensia dierenziekenhuis in Den Haag;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1045.2e-b.2024.344.doc.1;https://open.overheid.nl/documenten/b4c1bf21-a19b-4e15-9bc5-266ba85249ea/file;51335636.Beslisnota Uitvoering moties Hertzberger Meulenkamp en De Groot;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1013.2e-b.2024.489.doc.1;https://open.overheid.nl/documenten/010a39d4-f635-4c8f-9064-ef3b0c99efb4/file;Beslisnota bij Beantwoording vragen over de ontwikkelingen in Jemen;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1090.2e-b.2024.129.doc.1;https://open.overheid.nl/documenten/cc0b65a0-7659-4d05-9bbe-1995ae1d921e/file;Beslisnota Overzicht uitbetaling RRF eerste kwartaal 2024;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1073.2e-b.2024.291.doc.1;https://open.overheid.nl/documenten/5e68a38c-5170-488d-ba7d-bef98ca4906a/file;Openbaarmaking Beslisnota - Herziening financiering ko- varianten inzet eerste tranche ingroeipadmiddelen_Geredigeerd;1.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1025.2e-b.2024.519.doc.1;https://open.overheid.nl/documenten/7de4b227-e786-47a7-a210-bc0eb32ecda1/file;Beslisnota bij Kamerbrief over Motie Archivering;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1034.2e-b.2024.269.doc.1;https://open.overheid.nl/documenten/21d3284e-7c0f-447c-a845-954ff09a0f0b/file;Beslisnota bij Verzamelbrief Verduurzaming gebouwde omgeving;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1034.2e-b.2024.294.doc.1;https://open.overheid.nl/documenten/f3470cb4-5b4c-4c1c-8e3f-b6ecedc715a4/file;Beslisnota bij Kamerbrief over Woo-verzoek inzake werking Nederlandse rijksinspecties;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.191.doc.1;https://open.overheid.nl/documenten/7665e8c0-1826-4278-b95b-69bfb06142e1/file;Beslisnota_s Toezegging inzake ingelopen achterstanden ouderdossiers;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1073.2e-b.2024.229.doc.1;https://open.overheid.nl/documenten/f374d90e-373e-4c4f-93ac-d4c48ce9ef0d/file;Openbaarmaken beslisnota kabinetsdoelstelling_Geredigeerd;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1025.2e-b.2024.135.doc.1;https://open.overheid.nl/documenten/f41d9bb1-80c2-46e9-aa49-b6e9a3739b14/file;Beslisnota bij Kamerbrief over Inbreng Analyse monitor stapeling eigen bijdragen;3.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1034.2e-b.2024.645.doc.1;https://open.overheid.nl/documenten/32a4e276-d497-45d6-8d76-630ba3459316/file;Beslisnota bij verzending brieven inzake eerste Halfjaarrapportage 2024 Cft en CAft;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1045.2e-b.2024.19.doc.1;https://open.overheid.nl/documenten/f912bfbc-ebfa-468c-a71e-e16c621f3923/file;44430117.Beslisnota bij Beantwoording Kamervragen over opstarten twee productielocaties Groningenveld;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.540.doc.1;https://open.overheid.nl/documenten/0eb4cc5d-f72d-4c95-99b9-d2b9e1804dee/file;Beslisnota-Aanbieding brief Programma Versterking Financieel Beheer oktober 2024;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1025.2e-b.2024.170.doc.1;https://open.overheid.nl/documenten/d1056337-6c5f-4731-a88b-ee22b316b3e8/file;Beslisnota bij Kamerbrief inzake Aanbieding Gezondheidsraadadvies OCTN2 in de hielprikscreening;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1090.2e-b.2024.505.doc.1;https://open.overheid.nl/documenten/3ce8a946-fa72-408b-b746-d7f504d74ca2/file;Beslisnota Beantwoording Kamervragen van de leden Maatoug en Stultiens over structureel verlieslatende bedrijven;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1034.2e-b.2024.600.doc.1;https://open.overheid.nl/documenten/ee357a81-00cd-428a-a693-42499939bacf/file;Beslisnota bij Uitstelbrief Beantwoording Schriftelijke vragen over BNC-fiche bij C_2023_8627;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.474.doc.1;https://open.overheid.nl/documenten/18649e4c-c4ea-4cab-a7d3-fa6e1e73b096/file;Beslisnota luchtvervoer Trinidad en Tobago tbv CUR - Trinidad en Tobago;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1109.2e-b.2024.10.doc.1;https://open.overheid.nl/documenten/dpc-737d383f836586d596d13b6b722e801080f668fc/pdf;beslisnota-bij-brief-inzake-voortgang-einstein-telescope;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.58.doc.1;https://open.overheid.nl/documenten/14988617-ab75-45b2-a995-8bc8c0cc221b/file;Beslisnota bij Kamerbrief over Verzoek om een reactie op de petitie namens gemeenten met een regionaal ziekenhuis;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1013.2e-b.2024.431.doc.1;https://open.overheid.nl/documenten/4ed81956-083e-4646-8fc7-1f8e8faa64ba/file;Beslisnota bij Beantwoording vragen over berichten van etnische zuiveringen en mogelijk genocide in Darfur;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1109.2e-b.2024.55.doc.1;https://open.overheid.nl/documenten/dpc-c0554a956dffbc91a1a5d16f1b27d255305bc545/pdf;beslisnota-bij-aanbieding-onderwijsagenda-s-voor-bonaire-saba-en-sint-eustatius;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1153.2e-b.2024.295.doc.1;https://open.overheid.nl/documenten/34b65395-5636-46c6-910f-4f18fd9d63ea/file;45680401.Beslisnota bij beantwoording Kamervragen over illegale spieringvisserij in de Waddenzee;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1171.2e-b.2024.76.doc.1;https://open.overheid.nl/documenten/01184a43-e1d2-4715-9bf7-bfa2f592c435/file;Beslisnota bij Antwoorden op Kamervragen over ondersteuning van gemeenten bij woonwagenbeleid;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.1.doc.1;https://open.overheid.nl/documenten/3760d213-1793-4fb7-b5e4-27317eba35f1/file;Beslisnota bij Kamerbrief inzake Uitnodiging voor een nieuwjaarsreceptie en een informele introductiesessie;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1153.2e-b.2024.169.doc.1;https://open.overheid.nl/documenten/35344c0e-7ac3-46d7-aae2-2c5687060f1a/file;51336188.Beslisnota - Onderzoek WEcR _Uitwerking bedrijfstypen voor duurzame landbouw - overige dierlijke en plantaardige sectoren_;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1171.2e-b.2024.33.doc.1;https://open.overheid.nl/documenten/ddb042a6-d2a6-4c71-8986-d98407c487a8/file;Beslisnota bij Kamerbrief over korte termijn aanpak natuurvriendelijk isoleren eDNA;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1045.2e-b.2024.494.doc.1;https://open.overheid.nl/documenten/b575caba-1e83-4eab-9db2-0c9317984d5c/file;68380422.Beslisnota Beantwoording Kamervragen over het bericht _Bollenteelt levert mooie plaatjes op_ maar overheid komt met verbod _Risico voor drinkwater_;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.359.doc.1;https://open.overheid.nl/documenten/b9676970-9a2d-4b47-ba02-4584c3592f9f/file;Beslisnota bij Kamerbrief inzake voortgangsrapportage over de bredere veiligheidsinzet in Irak;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1073.2e-b.2024.190.doc.1;https://open.overheid.nl/documenten/3238d6b2-104c-4701-8ba2-132ee1fdbde2/file;Openbaarmaking Beslisnota - Kamerbrief herstelactie sancties en terugvorderactie Abonnementenservice;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1090.2e-b.2024.228.doc.1;https://open.overheid.nl/documenten/5531617c-d68d-48dd-810f-0dc367cf29b7/file;Beslisnota Beantwoording Kamervragen Van der Lee en Stultiens;3.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1034.2e-b.2024.168.doc.1;https://open.overheid.nl/documenten/b72833ea-f2e7-4c22-9f3e-f9ff48bc12a1/file;Beslisnota bij Tweede nota van wijziging Verzamelwet BZK 20XX;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.618.doc.1;https://open.overheid.nl/documenten/11b57344-7b82-4596-b199-9af69716eee3/file;Beslisnota bij Kamervragen over het bericht Zorgen over verkeerde hulp aan eenzame mensen door aanbestedingscircus;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1034.2e-b.2024.315.doc.1;https://open.overheid.nl/documenten/deb4dd54-f419-4953-ac39-af33dd40fce3/file;Beslisnota bij Kamerbrief over pensioenen van politieke ambtsdragers in het nieuwe pensioenstelsel;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.465.doc.1;https://open.overheid.nl/documenten/b32f1304-5ac5-49e9-a6e5-e467e21b7c93/file;Beslisnota bij Kamervragen over het grote tekort aan huisartsen;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1109.2e-b.2024.333.doc.1;https://open.overheid.nl/documenten/dpc-bcef1ad8d24739a788c749d094dd15eb07e8a682/pdf;beslisnota-bij-uitstelbrief-beantwoording-schriftelijke-vragen-van-het-lid-ergin;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1090.2e-b.2024.98.doc.1;https://open.overheid.nl/documenten/ed2a90b0-60eb-45bf-a38b-e15d48880427/file;Beslisnota_s Kamervragen Lid Dijk _SP_ pilot Muteren;12.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1034.2e-b.2024.350.doc.1;https://open.overheid.nl/documenten/a77a420e-48a5-4189-bc10-e3151e00d923/file;Beslisnota bij Kamerbrief over Motie voortgangsrapportage en versnelling ABRO-programma;4.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.420.doc.1;https://open.overheid.nl/documenten/e2b90efd-ecd6-475c-82d8-9237c55d3514/file;Beslisnota bij Kamervragen over het onder verscherpt toezicht stellen van de ZIKOS-afdelingen Harreveld en Zetten;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1090.2e-b.2024.484.doc.1;https://open.overheid.nl/documenten/03e62ac9-62af-4bda-afab-5077d38ad1de/file;Beslisnota Oplegnota beantwoording feitelijke Kamervragen;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1153.2e-b.2024.351.doc.1;https://open.overheid.nl/documenten/0c476db1-a36e-478e-bb97-84afb5ae65d2/file;beslisnota-kamerbrief-controle-en-handhaving-visserij;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1045.2e-b.2024.238.doc.1;https://open.overheid.nl/documenten/4ca98009-2cbf-4d08-9278-50e78da5faaa/file;45835728.Beslisnota Beantwoording Kamervragen van de BBB over covergisters;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1013.2e-b.2024.124.doc.1;https://open.overheid.nl/documenten/ea12b087-5a81-4dd6-b06c-7a898ceae08f/file;Beslisnota bij Kamerbrief inzake beantwoording feitelijke vragen over de Mensenrechtenrapportage 2023 en Resultatenkader Mensenr-...-a390f06;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1171.2e-b.2024.123.doc.1;https://open.overheid.nl/documenten/5009dc33-d8e4-4481-af74-8414e89367c4/file;Beslisnota Voortgangsrapportage Beleidsagenda VROCN 2024;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1153.2e-b.2024.314.doc.1;https://open.overheid.nl/documenten/0ec6ab0e-760e-4af7-a471-17abd0aedbb4/file;58982930.TK Beslisnota verslag Landbouw- en Visserijraad 27 mei 2024;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.161.doc.1;https://open.overheid.nl/documenten/ab19b929-bbf6-4c0e-8e8e-18272c5ba329/file;Beslisnota bij Kamerbrief inzake Nota n.a.v. het nader verslag inzake Belastingverdrag tussen het Koninkrijk_ t.b.v. Cura_ao_ en Malta;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1153.2e-b.2024.439.doc.1;https://open.overheid.nl/documenten/e6c63170-3b8e-436b-a6d9-7517dbd48c79/file;89595945.Beslisnota Kamerbrief intrekking TwT;1.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1018.2e-b.2024.103.doc.1;https://open.overheid.nl/documenten/138e33f0-5abf-4416-8337-fdda5e791f3c/file;2024 05 30 Beslisnota Kamerbrief afspraken verduurzaming vastgoed Defensie;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1045.2e-b.2024.550.doc.1;https://open.overheid.nl/documenten/cc9944a6-8742-4416-9aec-867d2d8beb15/file;88698574.Beslisnota contourenbrief Agrarisch Natuurbeheer;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1073.2e-b.2024.40.doc.1;https://open.overheid.nl/documenten/0c0e20bd-8519-406e-88fd-a3b3d300efc1/file;Openbaarmaking Beslisnota_s Kamerbrief - werk voor mensen met een arbeidsbeperking_Geredigeerd;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1045.2e-b.2024.181.doc.1;https://open.overheid.nl/documenten/9d576a17-ca56-4230-8cb5-3b5b251b9d7b/file;59314379.Beslisnota bij beantwoording Kamervragen over het bericht dat zonnepanelen minder lucratief worden;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1018.2e-b.2024.146.doc.1;https://open.overheid.nl/documenten/6742eab4-e39f-419c-99df-1245f4ee4b1f/file;2024 08 26 Beslisnota bij Beantwoording SV Wilders _PVV_ en Omtzigt _NSC_ over dat de MIVD de wettelijk verplichte notificatieplicht niet nakomt;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1045.2e-b.2024.515.doc.1;https://open.overheid.nl/documenten/5013594b-6ae6-494e-9b37-7a315a07e165/file;88698593.Beslisnota bij Kamerbrief Meerjarenplan Rijksinspectie Digitale Infrastructuur 2025 - 2029;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.609.doc.1;https://open.overheid.nl/documenten/7fec0550-e2dc-42be-a134-ca82f080ece9/file;Beslisnota bij Kamerbrief inzake rapport _het Nederlandse exportcontrolebeleid in 2023_;3.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1130.2e-b.2024.223.doc.1;https://open.overheid.nl/documenten/dpc-e596f5c57a22a06badcd110d2be5e554bf86ab45/pdf;bijlage-1-onderliggende-beslisnota-bij-kamerbrief-meerjarige-informatieplannen-2025-2027;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.348.doc.1;https://open.overheid.nl/documenten/2e263763-3aed-41f5-828a-d59279ba4020/file;Beslisnota bij Kamerbrief over Verbeteragenda Doelgoepenvervoer;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1034.2e-b.2024.438.doc.1;https://open.overheid.nl/documenten/23b7d946-6286-4c19-97d8-d3107e2e6451/file;Beslisnota bij Antwoorden op Kamervragen over rapportage discriminatie en racisme rijksoverheid;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.44.doc.1;https://open.overheid.nl/documenten/0890e79c-b984-4515-b1d5-c64e0063d9f8/file;Beslisnota bij Kamerbrief inzake verdrag luchtdiensten Finland - Sint Maarten;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1025.2e-b.2024.799.doc.1;https://open.overheid.nl/documenten/bac7804a-766b-43fa-a7df-9f28d0aeed31/file;Beslisnota bij Kamerbrief inzake Aanbieding RIVM Volksgezondheid Toekomst Verkenning 2024;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1130.2e-b.2024.266.doc.1;https://open.overheid.nl/documenten/dpc-ac19cf441045290006d612718d231c4e5e35d61e/pdf;bijlage-2-beslisnota-nota-nav-verslag-wetsvoorstel-36-581;7.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1073.2e-b.2024.478.doc.1;https://open.overheid.nl/documenten/c3f3321e-bf25-4bc6-a6b2-e2362192faf3/file;Openbaarmaking beslisnota - Beantwoording Kamervragen over de Overwerktoeslag voor deeltijdwerkers_Geredigeerd;4.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1025.2e-b.2024.764.doc.1;https://open.overheid.nl/documenten/e564942c-defb-416a-862b-05cac5e9771a/file;Beslisnota bij Kamervragen over het bericht Frauderende Twentse zorgondernemer gaat _gewoon_ door in Drenthe _Het liep direct al uit de hand_;3.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1090.2e-b.2024.311.doc.1;https://open.overheid.nl/documenten/e0153995-4e7a-45de-8ab9-09ab99d05ec1/file;Beslisnota Voortgangsrapportage de Volksbank 2024;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1034.2e-b.2024.480.doc.1;https://open.overheid.nl/documenten/299b94f5-1fd2-43b8-8e2b-d19f1877432d/file;Beslisnota bij Antwoorden op Kamervragen over te laag ingeschatte inflatie door het CPB en de gevolgen voor gemeenten en provincies;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1025.2e-b.2024.721.doc.1;https://open.overheid.nl/documenten/d456baaf-3e7a-435c-b7e9-606a5d4c82c7/file;Beslisnota bij Kamerbrief over Ontwerpbesluit houdende wijziging en verlenging subsidieregeling continu_teit cruciale jeugdzorg;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1010.2e-b.2024.40.doc.1;https://open.overheid.nl/documenten/7cd0c2bd-445f-478e-a9f6-6776ad8996b7/file;beslisnota-antwoorden-kamervragen-kamerbrief-staatssecretaris-openbaar-vervoer-en-milieu;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1013.2e-b.2024.225.doc.1;https://open.overheid.nl/documenten/56096eb0-c773-4f29-971e-3bc5dc83d083/file;Beslisnota bij Kamerbrief inzake verzoek over de inspanningen van Nederland in de G20;2.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1034.2e-b.2024.72.doc.1;https://open.overheid.nl/documenten/e4be8e2d-bfda-4537-8fad-e30168bdd23f/file;Beslisnota bij Kamerbrief over Staat van de Corporatiesector 2023;3.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1045.2e-b.2024.139.doc.1;https://open.overheid.nl/documenten/df4da3cd-881b-42be-a49d-4b6aed320c86/file;46772338.beslisnota Uitvoering motie Beckerman en Bushoff;2.0;"{""v1"": 5, ""v2"": 5}";5
nl.mnre1153.2e-b.2024.481.doc.1;https://open.overheid.nl/documenten/812dcdba-9a95-4632-9fe7-fe9b5d586bd0/file;95831545 Beslisnota Uitwerking kabinetsbesluit beschikbaarstelling extra middelen uitvoering maatregelpakketten landelijk gebied;2.0;"{""v1"": 4, ""v2"": 4}";4
nl.mnre1013.2e-b.2024.260.doc.1;https://open.overheid.nl/documenten/2c1aec65-8843-43bf-a9e0-e2271b7d035b/file;Beslisnota bij Kamerbrief over de opvolging die het kabinet geeft aan het arrest van het Gerechtshof Den Haag over de doorleveri-...-3293941;1.0;"{""v1"": 2, ""v2"": 2}";2
nl.mnre1034.2e-b.2024.37.doc.1;https://open.overheid.nl/documenten/313a7f87-72a9-45e4-aa61-4856758add65/file;Beslisnota bij Antwoorden op Kamervragen over woningen met Energielabel A die desondanks niet goed geisoleerd zijn;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1045.2e-b.2024.280.doc.1;https://open.overheid.nl/documenten/06e6d478-8349-44f9-a777-1eef664f33d0/file;59385756.Beslisnota Beantwoording nadere vragen nieuw te bouwen kerncentrales;1.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1018.2e-b.2024.83.doc.1;https://open.overheid.nl/documenten/4c782043-f023-496f-81a2-2d855c699e0d/file;2024 06 07 Beslisnota bij Actieagenda productie- en leveringszekerheid munitie en defensiematerieel;2.0;"{""v1"": 1, ""v2"": 1}";1
nl.mnre1018.2e-b.2024.202.doc.1;https://open.overheid.nl/documenten/ee15c24f-2cd4-4a8e-b6af-be91d958612c/file;2024 11 08 Beslisnota bij Kamerbrief Concept toewijzing aanvullende capaciteitsdoelstellingen NAVO-Defensieplanningsproces _NDPP_;2.0;"{""v1"": 5, ""v2"": 5}";5
